company_name,fyear,status_label,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,Division,MajorGroup
C_4236,2010.0,alive,27216,84.35,88.29700000000001,5568,5.3,10643,15943,37103,6591,45995,5053,-4771,9.1,125.4,24.2964,55409,125.4,109457,E,45
C_4236,2011.0,alive,26.86,83.77799999999999,92394,26474,5.236000000000001,6324,11.56,31971,7569,11749,10688,4574,9946,124365,6.69,47.64100000000001,124365,112805,E,45
C_4236,2012.0,alive,27303,84.37200000000001,101.25,22673,5.83,9413,15243,36529,8.972000000000001,12411,2902,7476,9235,137779,17.95,45.31100000000001,137779,122536,E,45
C_4236,2013.0,alive,26997,77.87899999999999,89241,0.0,6.4,3764,10164,27955,8668,31384,-0.4429999999999999,7034,7119,117196,10.8598,39261,117196,107032,E,45
C_4236,2014.0,alive,17153,64262,45996,25.0,6265,-5856,409,13159,6579,4309,-7371,-337,5.337999999999999,59155,3.6798,33015,59155,58746,E,45
C_4237,1999.0,alive,59348,281822,122219,130683,4.22,25.12,29.34,83.75,29208,40471,11.03,19313,24665,205969,289.1625,171821,205969,176.62900000000002,D,20
C_4237,2000.0,alive,142884,416017,222724,5.622000000000001,11039,21647,32686,180819,48139,53.13399999999999,-17097,25037,44102,403543,1175.7243,64293,403543,370857,D,20
C_4237,2001.0,alive,138.78,461693,228356,10718,12728,39411,52139,184524,49593,46468,23589,47648,54636,412.88,740762,65.04,412.88,360741,D,20
C_4237,2002.0,alive,124949,479.2480000000001,271579,10293,7936,28519,36455,124375,53624,54007,2971,52.56,45.76,395954,624.7265,75.4,395954,359499,D,20
C_4237,2003.0,alive,149708,581548,317461,59455,7995,43724,51719,148998,66444,66384,27492,83728,61438,466459,546.2379,140751,466459,414.74,D,20
C_4237,2004.0,alive,198314,684.2310000000001,374636,104294,9158,45878,55036,169422,86.87299999999999,68365,27.008000000000003,113748,69392,544058,658.7133,187466,544058,489022,D,20
C_4237,2005.0,alive,194194,707.1360000000001,426.13,92271,13838,50.33,64168,193837,76497,69852,21.87,138015,69723,619967,713.9925,178.84599999999998,619967,555799,D,20
C_4237,2006.0,alive,260476,877684,511749,151.22899999999998,12549,66381,78.93,226808,105883,86042,37067,182431,80764,738557,997.4787,256357,738557,659627,D,20
C_4237,2007.0,alive,316004,1058456,623.31,215446,15692,83977,99669,277122,129062,117.48,47482,221542,99092,900432,1086.1699,355.82199999999995,900432,800763,D,20
C_4237,2008.0,alive,393041,1259384,737643,308.22,19.98,100837,120817,318728,175667,146315,41221,269223,118867,1056371,942.9568,486071,1056371,935554,D,20
C_4237,2009.0,alive,349131,1123496,837.3530000000001,258372,21354,68502,89.85600000000001,297953,158.59,136539,-24.723000000000003,214054,114506,1135306,635.2958,422173,1135306,1045.45,D,20
C_4237,2010.0,alive,313817,1198087,647.38,225004,18772,80128,98.9,269957,157012,138.85,28619,234033,114215,917337,858.7176,432364,917337,818437,D,20
C_4237,2011.0,alive,371066,1333504,785855,229.54,24124,107734,131858,344402,171.09799999999998,170685,54982,303.03,143.34799999999998,1130257,1464504,466801,1130257,998399,D,20
C_4237,2012.0,alive,448.8080000000001,1673.5929999999998,965318,390288,30459,144875,175334,412929,186.44,202.80900000000003,79225,369728,166.67700000000002,1378247,2474.2131,708.9910000000001,1378247,1202913,D,20
C_4237,2013.0,alive,575172,2258494,1229338,653464,40095,193348,233443,505345,250175,274.13,114656,462516,233641,1734683,3100.3269,1056939,1734683,1501.24,D,20
C_4237,2014.0,alive,803.6030000000001,2965317,1543439,767827,48.04,252682,300722,610172,320251,424164,139851,689.7460000000001,287915,2153611,4447915,1345.45,2153611,1852889,D,20
C_4237,2015.0,alive,933019,3097.27,2012227,812.6080000000001,56587,301716,358.30300000000005,692.9889999999999,382211,362441,167896,755.1080000000001,320197,2705216,6757.9605,1325583,2705216,2346913,D,20
C_4237,2016.0,alive,900.2339999999999,3008.08,2227048,836171,56993,297.57,354.56300000000005,658326,408564,357028,47429,629281,278933,2885.3740000000003,5147.1848,1343566,2885.3740000000003,2530811,D,20
C_4237,2017.0,alive,874.7810000000001,2931.1040000000003,2269436,740304,59.226000000000006,194762,253988,583675,427.3080000000001,340494,67.43,673.3430000000001,248436,2853111,4025.7116,1218272,2853111,2599123,D,20
C_4237,2018.0,alive,1051587,2946.6740000000004,1882156,687.5010000000001,51987,188.31,240297,575613,391525,422445,9694,694.2760000000001,252708,2457769,3097.7696,1209625,2457769,2217472,D,20
C_4238,1999.0,failed,65911,188759,251448,71.58,13161,17.22,30381,30381,0.0,45.79600000000001,4841,0.7140000000000001,49249,281829,65.8835,131441,281829,251448,E,42
C_4238,2000.0,failed,77362,215322,325437,92659,14521,11611,26132,26132,0.0,55275,-2041,-1928,63173,351569,87.5475,156796,351569,325437,E,42
C_4238,2001.0,failed,72262,194916,330.91900000000004,77.02600000000001,15409,5.49,20899,20899,0.0,58.91,-5336,-7109,56.23,351.81800000000004,32422,142828,351.81800000000004,330.91900000000004,E,42
C_4238,2002.0,failed,73.03399999999999,190031,312764,68.37100000000001,13.69,10545,24235,24235,0.0,60129,1709,-5.93,60524,336999,97.9713,136.09,336999,312764,E,42
C_4238,2003.0,failed,62813,162.07299999999998,340.55300000000005,39678,13818,12.734000000000002,26552,26552,0.0,54.47,3588,-2708,47614,367105,69.6999,104796,367105,340.55300000000005,E,42
C_4238,2004.0,failed,68.84899999999999,151.31,365073,9184,15979,16871,32.85,32.85,0.0,48.74100000000001,-275,-3391,56724,397923,171.5824,68455,397923,365073,E,42
C_4238,2005.0,failed,78933,159.44299999999998,398485,5499,14.87,23408,38278,38278,0.0,45328,12.58,9511,58487,436763,169845,60927,436763,398485,E,42
C_4238,2006.0,failed,77.08800000000001,190066,433524,10541,12985,33685,46.67,46.67,0.0,48206,20548,29836,60678,480194,509.3664,68.61399999999999,480194,433524,E,42
C_4238,2007.0,failed,88906,306913,440712,77678,21625,40355,61.98,61.98,0.0,61558,22252,52.96,60913,502692,374.9379,159.56799999999996,502692,440712,E,42
C_4238,2008.0,failed,101181,329335,513.8330000000001,87762,32431,19631,52062,52062,0.0,66184,6.5360000000000005,60.53,75359,565895,218.5013,185458,565895,513.8330000000001,E,42
C_4238,2009.0,failed,81558,270999,444227,41181,35183,10928,46111,46111,0.0,51994,2556,57875,55523,490338,185.3938,127307,490338,444227,E,42
C_4238,2010.0,failed,103225,277.1,480462,19905,29099,13931,43.03,43.03,0.0,72.28,4.68,63809,63468,523492,314.8554,124927,523492,480462,E,42
C_4238,2011.0,failed,115333,416666,480484,72182,58128,29637,87765,87765,0.0,141168,15262,80.61399999999999,64723,568249,314.4071,244766,568249,480484,E,42
C_4238,2012.0,failed,126044,520711,504979,185436,55435,38538,93973,93973,0.0,102284,25536,100802,67615,598952,373939,325.93,598952,504979,E,42
C_4238,2013.0,failed,117388,641.1619999999999,514.2090000000001,268762,57.58,41859,99439,99439,0.0,84.89,27264,125963,87.12899999999999,613648,423.2358,415473,613648,514.2090000000001,E,42
C_4238,2014.0,failed,167185,690815,662034,203162,64579,32698,97277,97277,0.0,152375,30681,154083,112363,759311,502.2992,431812,759311,662034,E,42
C_4238,2015.0,failed,318171,1175689,783273,499651,75317,42166,117483,117483,0.0,200496,37217,173179,148.81799999999998,900756,575.7726,809346,900756,783273,E,42
C_4238,2016.0,failed,255608,1103.29,955.99,399415,79555,29811,109366,109366,0.0,191495,24844,184944,135045,1065356,230.5166,722275,1065356,955.99,E,42
C_4239,1999.0,alive,22894,59.08,61145,12627,3.09,4779,7869,15186,8249,8959,2978,11857,12722,76331,33.1575,23834,76331,68462,D,26
C_4239,2000.0,alive,23669,62133,65656,11336,3535,3197,6732,13296,7.912000000000001,11716,527,12383,13258,78952,46.5446,25554,78952,72.22,D,26
C_4239,2001.0,alive,22289,58944,68714,3189,3624,3018,6642,13413,9063,15597,1425,13453,11232,82.12700000000001,34.71,20.89,82.12700000000001,75485,D,26
C_4239,2002.0,alive,19767,47167,64.00399999999999,5234,2974,1182,4.156000000000001,11653,6585,8464,-5405,8207,11254,75657,22.7698,14.359000000000002,75657,71501,D,26
C_4239,2003.0,alive,16.02,38026,44925,0.5,2.54,2857,5397,10282,3891,3985,779,9183,8294,55207,29.5081,4538,55207,49.81,D,26
C_4239,2004.0,alive,23.05,46983,67833,2.5,2331,2693,5024,10021,9625,8627,1962,11145,12639,77854,36152,11533,77854,72.83,D,26
C_4239,2005.0,alive,21128,44486,72449,1113,1998,747,2745,7.332000000000001,10138,5.718999999999999,0.7,11845,10313,79781,28.6461,8.568999999999999,79781,77036,D,26
C_4239,2006.0,alive,30382,56.68899999999999,93254,7073,1985,1068,3053,7.03,14125,10973,563,12408,15079,100284,30.9741,20149,100284,97231,D,26
C_4239,2007.0,alive,33032,59.373000000000005,111437,6192,2157,2057,4214,8271,16355,13044,983,13.390999999999998,15302,119708,34.02,21.773000000000003,119708,115494,D,26
C_4239,2008.0,alive,27.89,53261,103788,3.0,2176,1137,3313,7528,14.94,9583,0.59,13981,11.89,111316,26.2517,15479,111316,108003,D,26
C_4239,2009.0,alive,22958,48191,80581,0.0,2408,-1.34,1068,6195,10645,9138,-0.85,13.130999999999998,11681,86.77600000000001,12.4961,11.75,86.77600000000001,85708,D,26
C_4239,2010.0,alive,29087,55075,82992,1027,2715,-508,2207,7.622000000000001,14.33,15686,-413,12718,14227,90614,14.7799,18.97,90614,88.40700000000001,D,26
C_4239,2011.0,alive,30906,55.281000000000006,101747,768,2915,-486,2.4290000000000003,8.158999999999999,14201,16718,-447,12271,15362,109906,15.9002,19571,109906,107477,D,26
C_4239,2012.0,alive,34466,57.656000000000006,98304,494,2934,114,3048,8738,17.45,19457,-53,12218,16.48,107042,18.3133,21.94,107042,103994,D,26
C_4239,2013.0,alive,26936,41864,87139,203,2837,3123,5.96,12148,14873,8086,-3981,8237,11161,99287,21.5019,10071,99287,93327,D,26
C_4240,1999.0,alive,2057334,2404594,146.24,15.06,22669,-120598,-97929,29426,8367,676329,476.24,826456,41794,175666,8811.65,746336,175666,273595,I,73
C_4240,2000.0,alive,2571875,8557107,672561,228023,1501583,-2124124,-622.5409999999999,225489,0.0,1461.77,-1364693,-362143,232104,898.05,11229483,1802103,898.05,1520591,I,73
C_4240,2001.0,alive,1025704,2088931,943.85,221814,1746092,-2285963,-539871,293.85200000000003,0.0,444388,-5487.92,-6335551,111593,1237702,700.3845,706.0939999999998,1237702,1777573,I,73
C_4240,2002.0,alive,558.69,870.3380000000001,505649,7.89,358391,-466837,-108446,202121,47918,354811,-524918,-6879.673000000001,61142,707.77,160.9984,428002,707.77,816216,I,73
C_4240,2003.0,alive,385781,455341,393.3,1673,10.800999999999998,-36574,-25.773000000000003,43687,30475,181048,-216308,-7053174,55209,436987,708.1079,207864,436987,462.76,I,73
C_4240,2004.0,alive,382366,433766,365522,1544,7104,-18059,-10955,31.9,34.46,121.26,86975,-7010.12,54.29600000000001,397422,554.1694,140028,397422,408377,I,73
C_4240,2005.0,alive,449075,721684,943156,921,15326,10923,26249,126604,78689,224437,26525,-6981269,165.49200000000002,1069.76,920.6963,250366,1069.76,1043511,I,73
C_4240,2006.0,alive,495.61,763.2189999999999,1019634,25367,15845,10106,25951,129252,77887,213388,14945,-6962026,175391,1148886,503307,265.30400000000003,1148886,1122935,I,73
C_4240,2007.0,alive,540559,819128,996933,25115,19849,19408,39257,146093,60945,220353,49411,-6911.133000000001,185574,1143026,767.4771,264059,1143026,1103769,I,73
C_4240,2008.0,alive,473915,810.56,913621,55,20781,19836,40617,154586,85897,235173,9128,-6890479,213096,1068207,595.9166,264586,1068207,1027.59,I,73
C_4240,2009.0,alive,426093,555821,866107,0.1939999999999999,25497,16541,42038,142447,63023,189114,-193452,-7088.923000000001,171.09,1008554,321.4703,210223,1008554,966516,I,73
C_4240,2010.0,alive,409724,525786,790.5260000000001,0.0289999999999999,23175,18.24,41415,133.47,74096,187111,-17787,-7106778,159768,923996,286.8622,207085,923996,882581,I,73
C_4240,2011.0,alive,345745,422362,776051,22,22239,-3011,19228,104415,77102,161497,-49015,-7144394,146411,880466,183.6435,179183,880466,861238,I,73
C_4240,2012.0,alive,295887,358.88199999999995,661.5219999999999,69,15336,-39775,-24439,78369,83.99,182376,-38108,-7225334,148931,739.8910000000001,150.2303,193.75,739.8910000000001,764.33,I,73
C_4240,2013.0,alive,291086,343696,666.0160000000001,303,15251,-2974,12277,88488,61322,176.43099999999998,-40355,-7263.416999999999,142.09799999999998,754.5039999999999,160.4014,186791,754.5039999999999,742227,I,73
C_4240,2014.0,alive,405768,451646,635496,73762,14276,5517,19793,87904,65.26899999999999,198594,-16282,-7279444,123948,723.4,194.3367,280028,723.4,703607,I,73
C_4240,2015.0,alive,413642,446502,507.1880000000001,78.59100000000001,9335,-3.76,5575,54485,48.74,211353,-18429,-7308331,131216,561673,169.7605,301901,561673,556.0980000000001,I,73
C_4240,2016.0,alive,319891,348945,434265,58.748000000000005,8119,-32.553000000000004,-24434,24.758000000000003,40.27,194766,-61.281000000000006,-7371103,111336,459023,70.7187,263005,459023,483457,I,73
C_4240,2017.0,alive,257846,281298,400255,59999,8206,-17782,-9576,36365,34369,149155,-25827,-7394.635999999999,81.45,436.62,93.3341,218327,436.62,446196,I,73
C_4240,2018.0,alive,264281,827.05,536788,383268,37076,-12.015999999999998,25.06,108.47,47786,290612,36715,-7360835,99254,645258,128.7752,684.23,645258,620198,I,73
C_4241,1999.0,alive,32.49,36422,78229,15108,584,2.8510000000000004,3435,16.442999999999998,23202,7.321000000000001,2143,-542,7362,94672,4.9932,22833,94672,91237,F,51
C_4241,2000.0,alive,34.373000000000005,37.88,77925,12364,579,3013,3592,17.307000000000002,25.05,10466,1044,502,7055,95232,3.9591,23231,95232,91.64,F,51
C_4242,1999.0,failed,54542,103074,80333,0.0,3274,4988,8262,24.74,27198,35642,5.57,13067,24.65,105073,117.7806,35642,105073,96811,D,39
C_4242,2000.0,failed,39535,71987,68359,0.0,2.63,-0.27,2.36,19.57,21.27,32.428000000000004,-36.11,-27009,11017,87929,35.6702,33.07,87929,85569,D,39
C_4242,2001.0,failed,31072,50195,64.92699999999999,0.0,1987,4212,6199,18.41,15919,20441,1487,-15938,10544,83337,56.6137,20.578000000000007,83337,77138,D,39
C_4242,2002.0,failed,40839,65.59100000000001,70.7,0.0,1173,3804,4977,20958,18414,33081,1211,-13.369000000000002,17128,91658,33.5204,33167,91658,86681,D,39
C_4242,2003.0,failed,39869,65923,79078,0.0,1832,2.8160000000000003,4648,23065,16848,29866,1046,-9.9,17039,102143,38.4934,29866,102143,97495,D,39
C_4242,2004.0,failed,51834,79.13600000000001,83.37299999999999,0.0,1852,8898,10.75,28698,26865,36233,4582,-3843,19353,112071,87.8753,36233,112071,101321,D,39
C_4242,2005.0,failed,37972,68735,84243,0.0,1904,-7151,-5.247000000000001,16525,18.39,31.883000000000003,-6653,-9894,13728,100768,30.3766,31.883000000000006,100768,106015,D,39
C_4242,2006.0,failed,32342,55218,72765,0.0,1938,6445,8383,26956,12804,17991,3705,-9878,14479,99721,45.0225,17991,99721,91338,D,39
C_4242,2007.0,failed,43894,91321,56918,14.5,2.91,4931,7841,30665,20554,35105,3168,-6402,15.15,87583,34.0839,50006,87583,79742,D,39
C_4242,2008.0,failed,38928,55.601000000000006,78709,14.5,4.1930000000000005,401,4.593999999999999,33854,17774,34231,-32.614000000000004,-41838,16754,112563,17.1082,49184,112563,107969,D,39
C_4242,2009.0,failed,35411,51549,80608,14.5,3766,8186,11952,38404,16975,25358,4463,-37531,14764,119012,26.4475,40215,119012,107.06,D,39
C_4242,2010.0,failed,54315,75.53399999999999,128792,0.0,2764,19.63,22394,55182,27978,48.11600000000001,10935,-26551,20175,183974,124.8935,51437,183974,161.58,D,39
C_4242,2011.0,failed,56.88399999999999,77.32600000000001,83755,0.0,3252,-2795,457,33815,32521,43664,-1614,-29688,18474,117.57,39.3464,47582,117.57,117113,D,39
C_4242,2012.0,failed,45.138000000000005,52523,86059,0.0,3022,2.04,5062,36605,23795,33021,-11.2,-43224,15602,122664,23.9943,35645,122664,117602,D,39
C_4242,2013.0,failed,31701,39293,64906,1023,2568,-6388,-3.82,24.723000000000003,17189,25813,-7441,-48721,10485,89.62899999999999,30.8472,27167,89.62899999999999,93449,D,39
C_4242,2014.0,failed,33509,47492,60855,36,1961,-1643,318,25368,15479,29676,4747,-47.34,9.35,86223,27.1031,31704,86223,85905,D,39
C_4242,2015.0,failed,39832,55003,109.72,145,2383,-6.372999999999999,-3.99,24354,23005,49.82899999999999,-11.62,-59532,10742,134.07399999999998,15.4067,50983,134.07399999999998,138064,D,39
C_4243,1999.0,alive,45282,61.781000000000006,207004,68,2209,-11226,-9017,13.11,276,61237,-58004,-59283,32208,220114,73295,61305,220114,229131,I,70
C_4243,2000.0,alive,50353,66503,201158,10.255999999999998,1352,-2546,-1194,15198,0.0,58036,-3671,-62958,34167,216356,5.5924,68292,216356,217.55,I,70
C_4244,1999.0,alive,26397,35328,27088,0.0,2567,-9264,-6697,10974,8.77,7.28,-10582,-107229,7153,38062,18.5283,7.28,38062,44.75899999999999,D,36
C_4244,2000.0,alive,35.178000000000004,44.586000000000006,27726,1.9,2262,-6.49,-4228,12.39,6391,7.007000000000001,-5.906000000000001,-113075,7671,40116,163.0233,8907,40116,44344,D,36
C_4244,2001.0,alive,51922,62169,67282,3.0,2086,12.425999999999998,14512,33868,10008,10.17,12876,-100201,5151,101.15,64.9518,13.17,101.15,86.63799999999999,D,36
C_4244,2002.0,alive,55265,61825,40814,0.0,1882,-2895,-1013,17861,7192,15078,-3009,-102913,9613,58675,31821,15078,58675,59688,D,36
C_4244,2003.0,alive,43929,52861,43937,0.0,1887,-3.5810000000000004,-1694,19037,11184,9351,-3905,-106818,8328,62974,64.3336,9351,62974,64668,D,36
C_4244,2004.0,alive,46379,54.36600000000001,53297,0.0,2.06,-721,1339,22662,10636,9565,-703,-107521,12844,75959,139.4257,9565,75959,74.62,D,36
C_4244,2005.0,alive,45192,52472,40179,0.0,2075,-11166,-9091,12.255999999999998,7655,8.68,-10882,-118403,11106,52435,63.1551,8.68,52435,61526,D,36
C_4244,2006.0,alive,46.586000000000006,57937,72848,0.0,3402,-8046,-4644,20252,12405,19125,-11818,-130221,25495,93.1,39.2014,19125,93.1,97744,D,36
C_4244,2007.0,alive,51.88399999999999,55608,48244,0.0,732,5598,6.33,26263,3.5,17242,-1946,-132977,19723,74507,128.7418,17242,74507,68.17699999999999,D,36
C_4244,2008.0,alive,43.81100000000001,47969,40948,0.0,674,5791,6465,25206,10007,7802,-1379,-134356,6904,66154,45.696000000000005,7802,66154,59.68899999999999,D,36
C_4244,2009.0,alive,33569,40325,27434,0.0,1071,2031,3102,19.76,7803,4.9030000000000005,1866,-132.49,7.588999999999999,47194,48.1673,4.9030000000000005,47194,44092,D,36
C_4244,2010.0,alive,40181,81551,26522,0.0,1148,3361,4509,20832,4.821000000000001,6135,38121,-94369,7056,47354,45.5083,6664,47354,42845,D,36
C_4244,2011.0,alive,22643,68233,24301,0.0,1787,6345,8132,26197,3005,7.127999999999999,4154,-111463,5859,50.498000000000005,89.2965,7806,50.498000000000005,42.36600000000001,D,36
C_4244,2012.0,alive,33898,113185,35734,24.75,6.002000000000001,10637,16639,44113,7478,17268,5899,-112929,12224,79847,166.0923,42054,79847,63208,D,36
C_4245,2004.0,alive,6.3660000000000005,286136,49964,147738,13097,12545,25642,33101,1345,58831,-13.779000000000002,-34695,1.65,83065,112.3944,206569,83065,57423,H,67
C_4245,2005.0,alive,6354,287273,53289,186377,14.824000000000002,13776,28.6,38082,0.0,20119,605,-34.09,2298,91371,123.6465,206496,91371,62771,H,67
C_4246,1999.0,alive,101664,507169,88.34899999999999,212805,17.38,101315,118695,160582,21375,72756,47507,196404,38526,248931,570.3096,285561,248931,130236,I,79
C_4246,2000.0,alive,98559,548719,265504,222.77,50951,122877,173828,259699,17378,51.336000000000006,64959,261363,43959,525203,552.5276,274106,525203,351375,I,79
C_4246,2001.0,alive,84348,406.43,249.22,406124,54155,2041,56.196000000000005,135.22799999999998,14.81,66598,-53672,207691,33404,384448,960.2532,472722,384448,328.25199999999995,I,79
C_4247,1999.0,alive,73742,78209,19565,1.6669999999999998,0.31,-13.36,-13.05,-13.05,0.0,2.2840000000000003,-9488,-58.33,1956,6515,228.8,5783,6515,19565,D,28
C_4248,1999.0,alive,708.39,2438901,2098194,513611,65.15100000000001,194148,259.29900000000004,1069777,0.0,657.9019999999999,70833,321663,560.7130000000001,3167.9709999999995,1573.8525,1279641,3167.9709999999995,2908672,I,73
C_4248,2000.0,alive,725.1289999999999,2483.22,2461.6420000000003,489911,80882,201501,282383,1279181,0.0,717485,74.52600000000001,370427,607438,3740823,698.5921,1292.67,3740823,3458.44,I,73
C_4248,2001.0,alive,669.18,1868345,1906.27,215751,67684,41879,109563,806867,0.0,259.04900000000004,106961,505383,347034,2713137,569.7498,573367,2713137,2603574,I,73
C_4248,2002.0,alive,514965,863695,1559836,105.25,29214,11956,41.17,556231,0.0,221982,-903272,-389331,375463,2116067,395.0655,459682,2116067,2074897,I,73
C_4248,2003.0,alive,439.5,864834,1561.4070000000002,98073,29262,-10946,18316,508111,0.0,214011,-13913,-386832,354725,2069518,586.5776,452989,2069518,2051202,I,73
C_4248,2004.0,alive,439479,830.2660000000001,1578.26,4766,28844,24064,52908,454455,0.0,319651,35829,-363737,364969,2032715,513.2652,385974,2032715,1979807,I,73
C_4248,2005.0,alive,377484,742.6439999999999,1515469,3735,21906,29905,51.81100000000001,456196,0.0,247575,12.029000000000002,-350905,296973,1971665,588.8983,304139,1971665,1919854,I,73
C_4248,2006.0,alive,381202,693387,1455953,2377,22198,32102,54.3,477106,0.0,173933,54682,-296.39,274185,1933059,420278,222245,1933059,1878759,I,73
C_4248,2007.0,alive,406237,844818,1515719,22.148000000000003,23409,47145,70554,501395,0.0,281.29900000000004,25266,-264.94,347908,2017114,406.9447,344158,2017114,1946.56,I,73
C_4248,2008.0,alive,302432,584381,1685921,1646,29374,25246,54.62,503235,0.0,189.84,-118489,-388.61800000000005,269203,2189156,113773,228193,2189156,2134536,I,73
C_4248,2009.0,alive,257.88,523591,1351.2279999999998,1246,27021,6943,33964,359652,0.0,142378,-6.327999999999999,-394792,228.18,1710.88,277.8865,177635,1710.88,1676.9160000000002,I,73
C_4248,2010.0,alive,347.07300000000004,612.2080000000001,1610783,2422,26826,35652,62478,442593,0.0,201227,14893,-379794,291691,2053376,494.4221,242332,2053376,1990898,I,73
C_4249,1999.0,alive,52.45399999999999,66.79899999999999,11645,0.0,3997,5.73,9727,62.711000000000006,506,20634,4.51,18065,19379,74.35600000000001,109516,20995,74.35600000000001,64.62899999999999,I,73
C_4249,2000.0,alive,67283,89719,16643,0.0,4.31,11185,15495,79517,491,27507,8054,24881,24341,96.16,436.3084,27901,96.16,80665,I,73
C_4249,2001.0,alive,59646,108079,19.69,0.0,7.372999999999999,4502,11875,90344,455,29446,2883,27454,25.72,110034,108.8138,30796,110034,98159,I,73
C_4249,2002.0,alive,59787,116678,19455,10.5,5646,-2569,3077,73143,494,28321,-2355,25888,19148,92598,59.5858,39587,92598,89521,I,73
C_4249,2003.0,alive,62274,132972,25382,16895,6229,-8,6221,80873,0.4,35981,-1085,26.15,23338,106255,150.0103,53.68600000000001,106255,100034,I,73
C_4249,2004.0,alive,105395,202845,30226,15.59,5.1,10.699000000000002,15799,94447,494,50657,5.122999999999999,32.614000000000004,27792,124673,219.8232,69352,124673,108874,I,73
C_4249,2005.0,alive,111485,213142,38306,14277,5.9,15702,21602,111118,0.5479999999999999,48457,10235,42754,31831,149424,254.8735,65.47800000000001,149424,127822,I,73
C_4249,2006.0,alive,134.07,233989,43.513000000000005,13674,6.4,13272,19672,121982,0.6579999999999999,48094,9661,55306,37881,165495,276.3967,64078,165495,145.82299999999998,I,73
C_4250,2017.0,alive,63.2,219023,32292,115928,32437,1961,34398,90252,5011,61.22,-49114,-325.76,30011,122544,270.3398,221352,122544,88146,I,73
C_4250,2018.0,alive,58552,207912,38204,131.29399999999998,41832,4017,45849,103177,5.21,52341,-20596,-340921,25073,141381,127.2521,220379,141381,95532,I,73
C_4251,1999.0,failed,63978,97244,167708,0.0,2708,16468,19176,59355,8742,52933,9414,28456,42409,227063,80.0825,55219,227063,207887,I,73
C_4251,2000.0,failed,92536,110542,169615,0.0,2655,19332,21987,62672,11.744000000000002,40396,5.3420000000000005,32852,38459,232287,84.4388,42252,232287,210.3,I,73
C_4251,2001.0,failed,68.25,99487,101652,0.0,2477,5.94,8417,42664,9337,31.63,4601,36206,24878,144316,74.3522,33965,144316,135899,I,73
C_4251,2002.0,failed,91.82,133254,149476,0.0,1831,11987,13818,57356,16363,62663,4225,40399,43817,206832,76.4363,64259,206832,193014,I,73
C_4251,2003.0,failed,75507,128.33,156171,0.0,1946,11897,13843,62942,15099,46.06,7949,48472,36765,219113,80.1585,51615,219113,205.27,I,73
C_4251,2004.0,failed,75815,133313,178.42,0.0,2067,-0.8009999999999999,1266,58.24100000000001,18763,57881,-9684,38926,47.18,236661,57.59,64502,236661,235395,I,73
C_4251,2005.0,failed,49.98,67744,162761,0.0,2165,1047,3212,60636,11246,37.46,-39872,-8.261000000000001,29375,223397,39.3172,41416,223397,220185,I,73
C_4251,2006.0,failed,44441,62.37,135773,0.0,1685,-1093,0.5920000000000001,45624,6386,34478,-2265,-9614,24327,181397,34.5268,36772,181397,180805,I,73
C_4251,2007.0,failed,36.943000000000005,51.443000000000005,121254,0.0,1596,-3872,-2276,42.92,7315,30535,-7616,-17.18,24477,164174,5.6459,31967,164174,166.45,I,73
C_4251,2008.0,failed,31016,48385,112594,0.0,1.6980000000000002,-124,1574,37784,5291,24412,-2011,-19.13,18396,150378,1.4309,30.12,150378,148804,I,73
C_4251,2009.0,failed,27941,41344,99142,0.0,1883,1786,3669,32829,3044,18272,2222,-20602,11395,131971,6282,23533,131971,128.30200000000002,I,73
C_4252,1999.0,alive,49244,111198,201565,32944,5274,14.244000000000002,19518,32353,0.0,26963,-3528,-32183,35768,233918,49.7569,60.46,233918,214.4,I,87
C_4252,2000.0,alive,45.53,96775,181132,16338,4.47,11.54,16.01,29.68,0.0,26699,5.787999999999999,-26395,40706,210812,23.7008,43037,210812,194802,I,87
C_4252,2001.0,alive,30269,86083,157.52100000000002,314,3.77,-0.08,3.69,16.897000000000002,0.0,38124,-5.88,-32275,25761,174418,20.2085,38438,174418,170.72799999999998,I,87
C_4252,2002.0,alive,34993,88088,141935,19186,3.0,6356,9356,18473,0.0,17822,2363,-29912,24.468000000000004,160408,29.4495,38.08,160408,151.05200000000002,I,87
C_4252,2003.0,alive,33403,147123,118181,75.97399999999999,2.3,6.07,8.37,17.58,0.0,19801,1334,-28.578000000000003,21146,135761,27.3277,95775,135761,127391,I,87
C_4252,2004.0,alive,42606,199.99,115675,120957,3.0,6.5920000000000005,9592,18044,0.0,30.92,-3248,-31826,25986,133719,29.4843,151877,133719,124127,I,87
C_4253,2017.0,alive,29462,148.09799999999998,60521,0.0,3559,-15893,-12334,515,10058,22425,-15417,-35292,7165,61036,272.1659,34701,61036,73.37,B,12
C_4253,2018.0,alive,35019,188.24400000000003,176555,4474,12917,24096,37.013000000000005,51019,14185,29845,25074,-10218,10729,227574,198.4059,47135,227574,190561,B,12
C_4254,1999.0,alive,13518,24858,13751,10931,1.28,1783,3063,9076,9732,4119,495,5981,3051,22827,5.6055,15376,22827,19764,B,13
C_4254,2000.0,alive,16322,31564,19782,11258,1394,3851,5245,12499,10299,8477,1475,7456,4939,32281,16968,20607,32281,27036,B,13
